Wall time,Step,Value
1694250107.840598,10699,0.3697599768638611
1694250304.3216875,10899,0.3693483769893646
1694250500.5792766,11099,0.3696260452270508
1694250697.285558,11299,0.36931219696998596
1694250893.8758419,11499,0.3692624270915985
1694251090.140335,11699,0.3696422278881073
1694251286.8211432,11899,0.3695152699947357
1694251482.9894738,12099,0.3693459630012512
1694251679.4042153,12299,0.3695223033428192
1694251875.643156,12499,0.36902332305908203
1694252072.2396965,12699,0.3694470226764679
1694252267.9357133,12899,0.3691551089286804
1694252464.2254903,13099,0.369462788105011
1694252660.7374704,13299,0.3691529333591461
1694252857.2444856,13499,0.36917224526405334
1694253053.8374348,13699,0.3695750832557678
1694253250.296761,13899,0.3691260814666748
1694253447.0429037,14099,0.36894822120666504
1694253643.2565765,14299,0.3690817058086395
1694253839.4524312,14499,0.3689262866973877
1694254036.0146255,14699,0.36957913637161255
1694254232.710851,14899,0.3691295087337494
1694254520.0038424,15199,0.3686371147632599
1694254715.5572329,15399,0.3686924874782562
1694254912.2243345,15599,0.36877772212028503
1694255108.6005397,15799,0.36867281794548035
1694255304.717192,15999,0.36911526322364807
1694255500.9224563,16199,0.3689989149570465
1694255697.5186424,16399,0.3686043322086334
1694255893.7866297,16599,0.3687402904033661
1694256090.115627,16799,0.36862725019454956
1694256286.515965,16999,0.36869776248931885
1694256482.5202613,17199,0.3690187633037567
1694256679.6300383,17399,0.36878129839897156
1694256875.9080765,17599,0.3686058819293976
1694257072.472863,17799,0.3688732385635376
1694257268.8982587,17999,0.36863309144973755
1694257465.2562108,18199,0.36886996030807495
1694257662.0454159,18399,0.3685304522514343
1694257858.9993494,18599,0.3685670495033264
1694258055.5308886,18799,0.3688504695892334
1694258251.7452762,18999,0.36840373277664185
1694258449.0651104,19199,0.36901846528053284
1694258646.2886162,19399,0.36837244033813477
1694258842.6817427,19599,0.36858391761779785
1694259039.4005709,19799,0.36858615279197693
1694259236.533342,19999,0.36828848719596863
1694259433.1381583,20199,0.3684307932853699
1694259630.4058533,20399,0.36848387122154236
1694259827.1753519,20599,0.36831119656562805
1694260023.6289413,20799,0.3684593141078949
1694260220.3231196,20999,0.3688408136367798
1694260417.0059164,21199,0.369023859500885
1694260612.996454,21399,0.36827486753463745
1694260809.3319998,21599,0.3684774339199066
1694261005.7802055,21799,0.36846211552619934
1694261202.4055862,21999,0.3683219254016876
1694261398.381135,22199,0.3681503236293793
1694261595.0448692,22399,0.36845457553863525
1694261882.5346856,22699,0.3680892586708069
1694262079.16033,22899,0.36813831329345703
1694262275.2231238,23099,0.36814355850219727
1694262471.7599187,23299,0.3683287501335144
1694262668.1196368,23499,0.36861124634742737
1694262864.1746507,23699,0.36829206347465515
1694263060.196264,23899,0.3681100308895111
1694263256.4371626,24099,0.3681125044822693
1694263452.430222,24299,0.36811012029647827
1694263648.7815628,24499,0.3682224750518799
1694263845.360459,24699,0.3683059811592102
1694264042.0417714,24899,0.3682670295238495
1694264238.306483,25099,0.36821338534355164
1694264434.5139897,25299,0.36837825179100037
1694264631.221871,25499,0.3680286705493927
1694264827.6837673,25699,0.36808493733406067
1694265023.6701684,25899,0.3681716322898865
1694265219.7552571,26099,0.36813482642173767
1694265415.5745862,26299,0.3679995834827423
1694265611.5681524,26499,0.3680489957332611
1694265807.9458103,26699,0.3681221008300781
1694266004.2407193,26899,0.3680776059627533
1694266200.583116,27099,0.36831194162368774
1694266396.441671,27299,0.36816102266311646
1694266593.0055292,27499,0.3680766820907593
1694266789.3920624,27699,0.36821049451828003
1694266985.851585,27899,0.3680741488933563
1694267182.3284185,28099,0.3679746985435486
1694267378.9130738,28299,0.3681310713291168
1694267575.5960019,28499,0.3683735132217407
1694267771.5751443,28699,0.36836427450180054
1694267968.0286796,28899,0.36798396706581116
1694268165.0816703,29099,0.3681303858757019
1694268361.7783644,29299,0.3679949641227722
1694268557.9752157,29499,0.3682713210582733
1694268754.4824817,29699,0.3679893910884857
1694268950.5253112,29899,0.36818620562553406
1694269238.372694,30199,0.36783671379089355
1694269434.5309825,30399,0.3678816854953766
1694269630.345454,30599,0.3679776191711426
1694269826.4439201,30799,0.36810430884361267
1694270022.6659198,30999,0.36790451407432556
1694270219.3545623,31199,0.36796799302101135
1694270415.8524036,31399,0.367804616689682
1694270612.2315316,31599,0.36808347702026367
1694270808.2471588,31799,0.3678382337093353
1694271004.402368,31999,0.3679036498069763
1694271200.7960615,32199,0.36788955330848694
1694271397.5160441,32399,0.36760732531547546
1694271593.5961008,32599,0.3678479790687561
1694271790.3188348,32799,0.3679127097129822
1694271987.0532882,32999,0.3679907023906708
1694272183.3536637,33199,0.3683330714702606
1694272379.8687327,33399,0.3679141104221344
1694272576.101885,33599,0.36783161759376526
1694272772.418744,33799,0.3678095042705536
1694272969.022345,33999,0.36786723136901855
1694273165.4694784,34199,0.36798882484436035
1694273361.5326562,34399,0.3686169683933258
1694273558.172556,34599,0.36818093061447144
1694273754.8366578,34799,0.3677891194820404
1694273951.496235,34999,0.3677988052368164
1694274147.4509318,35199,0.3679446280002594
1694274343.5144758,35399,0.3678707778453827
1694274539.8959544,35599,0.36770790815353394
1694274736.3991349,35799,0.36770349740982056
1694274932.6642356,35999,0.3676324486732483
1694275128.9423485,36199,0.36784443259239197
1694275325.6573863,36399,0.36787015199661255
1694275522.0967739,36599,0.367723286151886
1694275718.1744287,36799,0.36775216460227966
1694275914.7572622,36999,0.3676898181438446
1694276111.5130215,37199,0.3676365911960602
1694276307.908641,37399,0.3676474988460541
1694276596.0878441,37699,0.36759519577026367
1694276792.9234047,37899,0.3677706718444824
1694276989.3957798,38099,0.3677162230014801
1694277185.7092977,38299,0.36792483925819397
1694277382.158937,38499,0.36754417419433594
1694277578.2927196,38699,0.3676536977291107
1694277774.841928,38899,0.36755451560020447
1694277970.973276,39099,0.36753466725349426
1694278167.1567707,39299,0.3675398826599121
1694278363.9992528,39499,0.3676888644695282
1694278560.5499794,39699,0.3677053153514862
1694278757.1163216,39899,0.36765238642692566
1694278953.4923096,40099,0.3675493597984314
1694279150.18967,40299,0.3676820993423462
1694279346.491355,40499,0.3675464391708374
1694279542.8284218,40699,0.3677089810371399
1694279739.0548067,40899,0.3674807548522949
1694279935.4540393,41099,0.36749541759490967
1694280132.2406127,41299,0.3680154085159302
1694280328.6346133,41499,0.3677549958229065
1694280524.7874935,41699,0.367653489112854
1694280720.889039,41899,0.36776891350746155
1694280917.4351916,42099,0.36761894822120667
1694281113.888443,42299,0.3676109313964844
1694281310.438966,42499,0.36730605363845825
1694281506.6519914,42699,0.36766716837882996
1694281703.4032576,42899,0.36747345328330994
1694281900.1907547,43099,0.3674162030220032
1694282096.807987,43299,0.3676515817642212
1694282292.9681547,43499,0.3677297830581665
1694282489.863101,43699,0.3675804138183594
1694282691.5942864,43899,0.36753594875335693
1694282896.2249916,44099,0.3676140606403351
1694283095.872771,44299,0.36771565675735474
1694283292.2970645,44499,0.36780256032943726
1694283493.0558734,44699,0.36751964688301086
1694283691.089685,44899,0.36771705746650696
1694283979.7782054,45199,0.3672327995300293
1694284177.1124024,45399,0.3676544725894928
1694284374.0973225,45599,0.36740168929100037
1694284570.6592405,45799,0.3679240047931671
1694284767.2334833,45999,0.36739635467529297
1694284963.2519078,46199,0.36777758598327637
1694285159.485731,46399,0.36734017729759216
1694285355.6836472,46599,0.3676239848136902
1694285551.978989,46799,0.3673058748245239
1694285747.9473512,46999,0.3674834072589874
1694285943.5982528,47199,0.3675098419189453
1694286140.1588898,47399,0.3675055503845215
1694286336.6751595,47599,0.3673393428325653
1694286532.8478804,47799,0.3675023913383484
1694286728.9927366,47999,0.36740878224372864
1694286924.7699623,48199,0.36748552322387695
1694287121.0631595,48399,0.36732444167137146
1694287317.177251,48599,0.36743125319480896
1694287515.73383,48799,0.367636114358902
1694287725.5854118,48999,0.36768192052841187
1694287951.4223595,49199,0.3678019940853119
1694288166.5931635,49399,0.3675515353679657
1694288389.0302002,49599,0.3674309253692627
1694288603.1863153,49799,0.36733683943748474
1694288816.6370761,49999,0.36737582087516785
1694289027.1955023,50199,0.3675207197666168
1694289248.2487838,50399,0.36742767691612244
1694289460.189205,50599,0.36725690960884094
1694289666.6467638,50799,0.36769288778305054
1694289871.0778537,50999,0.36791709065437317
1694290074.9150016,51199,0.369587779045105
1694290281.2128282,51399,0.3680182993412018
1694290483.744717,51599,0.36773619055747986
1694290688.0798764,51799,0.3677889108657837
1694290908.7701862,51999,0.36785849928855896
1694291113.4562645,52199,0.367729127407074
1694291315.1456034,52399,0.36768338084220886
