Wall time,Step,Value
1694256679.6300383,17399,0.0008179652504622936
1694256875.9080765,17599,0.0008397969650104642
1694257072.472863,17799,0.0007984754629433155
1694257268.8982587,17999,0.0006694510811939836
1694257465.2562108,18199,0.0007281508878804743
1694257662.0454159,18399,0.0006609138799831271
1694257858.9993494,18599,0.0006508162477985024
1694258055.5308886,18799,0.0006808352191001177
1694258251.7452762,18999,0.0006681609083898365
1694258449.0651104,19199,0.0006811681669205427
1694258646.2886162,19399,0.0006272000027820468
1694258842.6817427,19599,0.0006452250527217984
1694259039.4005709,19799,0.0007167988806031644
1694259236.533342,19999,0.000630874652415514
1694259433.1381583,20199,0.0007230833289213479
1694259630.4058533,20399,0.0006869632052257657
1694259827.1753519,20599,0.0007944389944896102
1694260023.6289413,20799,0.0008637148421257734
1694260220.3231196,20999,0.0007666137535125017
1694260417.0059164,21199,0.0006393683142960072
1694260612.996454,21399,0.0006316414219327271
1694260809.3319998,21599,0.0006805849261581898
1694261005.7802055,21799,0.0006833714433014393
1694261202.4055862,21999,0.0006849137134850025
1694261398.381135,22199,0.00058886525221169
1694261595.0448692,22399,0.0006186526734381914
1694261882.5346856,22699,0.0005746132228523493
1694262079.16033,22899,0.0005876669310964644
1694262275.2231238,23099,0.0005591794615611434
1694262471.7599187,23299,0.0005751177668571472
1694262668.1196368,23499,0.0006153339054435492
1694262864.1746507,23699,0.0005589824868366122
1694263060.196264,23899,0.0005633431719616055
1694263256.4371626,24099,0.0005906465812586248
1694263452.430222,24299,0.0005757284234277904
1694263648.7815628,24499,0.0005488002207130194
1694263845.360459,24699,0.0005793556338176131
1694264042.0417714,24899,0.0005999100394546986
1694264238.306483,25099,0.0006350469775497913
1694264434.5139897,25299,0.0006426134495995939
1694264631.221871,25499,0.0005071935011073947
1694264827.6837673,25699,0.0005387529963627458
1694265023.6701684,25899,0.0007995489286258817
1694265219.7552571,26099,0.0006072175456210971
1694265415.5745862,26299,0.0005230701062828302
1694265611.5681524,26499,0.0005536347744055092
1694265807.9458103,26699,0.0005647185607813299
1694266004.2407193,26899,0.000547341420315206
1694266200.583116,27099,0.0005265113431960344
1694266396.441671,27299,0.0005601513548754156
1694266593.0055292,27499,0.0005235368153080344
1694266789.3920624,27699,0.0005075347144156694
1694266985.851585,27899,0.0004938349011354148
1694267182.3284185,28099,0.0005117764812894166
1694267378.9130738,28299,0.0005277848104014993
1694267575.5960019,28499,0.0006745514110662043
1694267771.5751443,28699,0.0010392979020252824
1694267968.0286796,28899,0.0007179561071097851
1694268165.0816703,29099,0.0005753886653110385
1694268361.7783644,29299,0.0005044221761636436
1694268557.9752157,29499,0.0005490487674251199
1694268754.4824817,29699,0.0005575979012064636
1694268950.5253112,29899,0.000534217047970742
1694269238.372694,30199,0.000525561859831214
1694269434.5309825,30399,0.000522785761859268
1694269630.345454,30599,0.00047914087190292776
1694269826.4439201,30799,0.0005269998218864202
1694270022.6659198,30999,0.00050782022299245
1694270219.3545623,31199,0.0005109217599965632
1694270415.8524036,31399,0.0004973247414454818
1694270612.2315316,31599,0.0005105853197164834
1694270808.2471588,31799,0.0004890230484306812
1694271004.402368,31999,0.00047987131983973086
1694271200.7960615,32199,0.0004738014831673354
1694271397.5160441,32399,0.00047026784159243107
1694271593.5961008,32599,0.0004891583230346441
1694271790.3188348,32799,0.0007446008967235684
1694271987.0532882,32999,0.0005802047089673579
1694272183.3536637,33199,0.0006538841407746077
1694272379.8687327,33399,0.0007554840994998813
1694272576.101885,33599,0.0005427559954114258
1694272772.418744,33799,0.0005377003690227866
1694272969.022345,33999,0.0004990819143131375
1694273165.4694784,34199,0.0005509472102858126
1694273361.5326562,34399,0.0011228269431740046
1694273558.172556,34599,0.0006617933395318687
1694273754.8366578,34799,0.0006156489253044128
1694273951.496235,34999,0.0005285459919832647
1694274147.4509318,35199,0.0006143834907561541
1694274343.5144758,35399,0.0004956191987730563
1694274539.8959544,35599,0.0004974955227226019
1694274736.3991349,35799,0.0005282339407131076
1694274932.6642356,35999,0.0005614873953163624
1694275128.9423485,36199,0.0005439618253149092
1694275325.6573863,36399,0.0004508107958827168
1694275522.081153,36599,0.0004660770355258137
1694275718.1744287,36799,0.0004919812199659646
1694275914.7572622,36999,0.00045100360875949264
1694276111.5130215,37199,0.00044554800842888653
1694276307.908641,37399,0.00043197721242904663
1694276596.0878441,37699,0.0004540160298347473
1694276792.9234047,37899,0.0004841107001993805
1694276989.3957798,38099,0.0004671314381994307
1694277185.7092977,38299,0.00045219750609248877
1694277382.158937,38499,0.00046364605077542365
1694277578.2927196,38699,0.0004390832909848541
1694277774.841928,38899,0.0004350188246462494
1694277970.973276,39099,0.0004375216376502067
1694278167.1567707,39299,0.0005380648653954268
1694278363.9992528,39499,0.00044256984256207943
1694278560.5499794,39699,0.0004432389105204493
1694278757.1163216,39899,0.0004584476409945637
1694278953.4923096,40099,0.00042616098653525114
1694279150.18967,40299,0.0008495056536048651
1694279346.491355,40499,0.0009149464895017445
1694279542.8284218,40699,0.0005108413170091808
1694279739.0548067,40899,0.0004444453225005418
1694279935.4540393,41099,0.00041783033520914614
1694280132.2406127,41299,0.0004890754935331643
1694280328.6346133,41499,0.0005917617818340659
1694280524.7874935,41699,0.0005215465789660811
1694280720.889039,41899,0.0004897851031273603
1694280917.4351916,42099,0.00041783839697018266
1694281113.888443,42299,0.0004405960498843342
1694281310.438966,42499,0.0004404735518619418
1694281506.6519914,42699,0.00044231771607883275
1694281703.4032576,42899,0.00048382164095528424
1694281900.1907547,43099,0.0004497274640016258
1694282096.807987,43299,0.00041535525815561414
1694282292.9681547,43499,0.00043657392961904407
1694282489.863101,43699,0.00045229465467855334
1694282691.5942864,43899,0.00044466613326221704
1694282896.2249916,44099,0.00040529071702621877
1694283095.872771,44299,0.0005115478998050094
1694283292.2970645,44499,0.000485968281282112
1694283493.0558734,44699,0.00047136188368313015
1694283691.089685,44899,0.0004402020713314414
1694283979.7782054,45199,0.0004145923303440213
1694284177.1124024,45399,0.00044044910464435816
1694284374.0973225,45599,0.0004110810114070773
1694284570.6592405,45799,0.00043131381971761584
1694284767.2334833,45999,0.000405966944526881
1694284963.2519078,46199,0.00045737982145510614
1694285159.485731,46399,0.00045444013085216284
1694285355.6836472,46599,0.000565608439501375
1694285551.978989,46799,0.0004369330417830497
1694285747.9473512,46999,0.0004157674266025424
1694285943.5982528,47199,0.0005190539523027837
1694286140.1588898,47399,0.0004480531788431108
1694286336.6751595,47599,0.00041519940714351833
1694286532.8478804,47799,0.0004231676575727761
1694286728.9927366,47999,0.0004040104104205966
1694286924.7699623,48199,0.0003869846404995769
1694287121.0631595,48399,0.00038786561344750226
1694287317.177251,48599,0.0003861400473397225
1694287515.73383,48799,0.0004117950738873333
1694287725.5854118,48999,0.00039552926318719983
1694287951.4223595,49199,0.0006558120367117226
1694288166.5931635,49399,0.0005788725684396923
1694288389.0302002,49599,0.0005267816595733166
1694288603.1863153,49799,0.0005404368275776505
1694288816.6370761,49999,0.0004793372645508498
1694289027.1955023,50199,0.0004335710546001792
1694289248.2487838,50399,0.00041719258297234774
1694289460.189205,50599,0.0004079288337379694
1694289666.6467638,50799,0.00045913667418062687
1694289871.0778537,50999,0.001055825618095696
1694290074.9140017,51199,0.0037158718332648277
1694290281.2128282,51399,0.0009541690233163536
1694290483.744717,51599,0.0007834637071937323
1694290688.0798764,51799,0.000769647944252938
1694290908.7701862,51999,0.0006130686379037797
1694291113.4562645,52199,0.0007212933851405978
1694291315.1456034,52399,0.0005697065498679876
